label|duration|id|label_raw|is_last_word|is_pause_after|pause_duration|set
с|0.1299999999999999|017199_RUSLAN|с|0|0|0.0|train
муромцевой|0.7100000000000004|017199_RUSLAN|Муромцевой,|0|0|0.0|train
черновики|0.6899999999999995|017199_RUSLAN|черновики«|0|0|0.0|train
тёмных|0.20000000000000018|017199_RUSLAN|Тёмных|0|1|0.04999999999999982|train
аллей|0.41999999999999993|017199_RUSLAN|аллей»,|0|1|0.040000000000000036|train
фотоснимки|0.6961219999999999|017199_RUSLAN|фотоснимки.|1|0|0.0|train
там|0.23|017201_RUSLAN|Там|0|0|0.0|train
письма|0.43000000000000005|017201_RUSLAN|письма,|0|0|0.0|train
черновики|0.7000000000000001|017201_RUSLAN|черновики,|0|0|0.0|train
фотографии|0.8099999999999998|017201_RUSLAN|фотографии,|0|1|0.03000000000000025|train
личные|0.44999999999999973|017201_RUSLAN|личные|0|0|0.0|train
вещи|0.45999999999999996|017201_RUSLAN|вещи,|0|1|0.0900000000000003|train
обувь|0.4099999999999997|017201_RUSLAN|обувь…|0|1|0.03000000000000025|train
завтра|0.37999999999999945|017201_RUSLAN|Завтра|0|0|0.0|train
садимся|0.4900000000000002|017201_RUSLAN|садимся|0|0|0.0|train
в|0.040000000000000036|017201_RUSLAN|в|0|0|0.0|train
машину|0.46999999999999975|017201_RUSLAN|машину|0|0|0.0|train
и|0.14000000000000057|017201_RUSLAN|и|0|0|0.0|train
едем|0.3702949999999996|017201_RUSLAN|едем.|1|0|0.0|train
чудесно|0.48|017202_RUSLAN|— Чудесно, —|0|0|0.0|train
сказал|0.4|017202_RUSLAN|сказал|0|0|0.0|train
красноперов|0.59|017202_RUSLAN|Красноперов, —|0|1|0.25|train
замечательно|0.76|017202_RUSLAN|замечательно.|1|1|0.025714000000000237|train
в|0.26|017203_RUSLAN|В|0|0|0.0|train
своей|0.38|017203_RUSLAN|своей|0|0|0.0|train
диссертации|0.7599999999999999|017203_RUSLAN|диссертации|0|0|0.0|train
я|0.18000000000000016|017203_RUSLAN|я|0|0|0.0|train
использую|0.5|017203_RUSLAN|использую|0|0|0.0|train
термин|0.5299999999999998|017203_RUSLAN|термин«|0|0|0.0|train
духовная|0.69|017203_RUSLAN|духовная|0|1|0.29000000000000004|train
репатриация|0.6900000000000004|017203_RUSLAN|репатриация|0|0|0.0|train
бунина|0.4482089999999994|017203_RUSLAN|Бунина».|1|0|0.0|train
я|0.15|017204_RUSLAN|Я|0|0|0.0|train
хочу|0.31000000000000005|017204_RUSLAN|хочу|0|0|0.0|train
доказать|0.55|017204_RUSLAN|доказать,|0|1|0.030000000000000027|train
что|0.22999999999999998|017204_RUSLAN|что|0|0|0.0|train
нотки|0.3599999999999999|017204_RUSLAN|нотки|0|0|0.0|train
архаизма|0.7800000000000002|017204_RUSLAN|архаизма|0|0|0.0|train
в|0.22999999999999998|017204_RUSLAN|в|0|0|0.0|train
творчестве|0.6599999999999997|017204_RUSLAN|творчестве|0|0|0.0|train
бунина|0.45999999999999996|017204_RUSLAN|Бунина|0|1|0.03000000000000025|train
заведомо|0.6500000000000004|017204_RUSLAN|заведомо|0|0|0.0|train
обусловили|0.79|017204_RUSLAN|обусловили|0|0|0.0|train
судьбу|0.5|017204_RUSLAN|судьбу|0|1|0.02999999999999936|train
эмигранта|0.5801810000000005|017204_RUSLAN|эмигранта.|1|0|0.0|train
но|0.09|017205_RUSLAN|Но|0|0|0.0|test
хотя|0.33999999999999997|017205_RUSLAN|хотя|0|0|0.0|test
физически|0.6200000000000001|017205_RUSLAN|физически|0|0|0.0|test
бунин|0.3899999999999999|017205_RUSLAN|Бунин|0|0|0.0|test
скончался|0.5800000000000001|017205_RUSLAN|скончался|0|0|0.0|test
в|0.08000000000000007|017205_RUSLAN|в|0|0|0.0|test
грассе|0.45999999999999996|017205_RUSLAN|Грассе,|0|1|0.1200000000000001|test
морально|0.48999999999999977|017205_RUSLAN|морально|0|0|0.0|test
он|0.2200000000000002|017205_RUSLAN|он|0|0|0.0|test
принадлежит|0.6299999999999994|017205_RUSLAN|принадлежит|0|0|0.0|test
россии|0.5300000000000002|017205_RUSLAN|России. —|0|1|0.08999999999999986|test
пропаганда|0.75|017205_RUSLAN|Пропаганда? —|0|1|0.03000000000000025|test
встрепенулся|0.7400000000000002|017205_RUSLAN|встрепенулся|0|0|0.0|test
трюмо|0.35999999999999943|017205_RUSLAN|Трюмо.|1|1|0.028073000000000015|test
отказываюсь|0.8|017206_RUSLAN|— Отказываюсь|0|0|0.0|train
ехать|0.54|017206_RUSLAN|ехать! —|0|1|0.09999999999999987|train
то|0.1200000000000001|017206_RUSLAN|То|0|0|0.0|train
есть|0.4099999999999999|017206_RUSLAN|есть? —|0|1|0.09999999999999987|train
не|0.11000000000000032|017206_RUSLAN|Не|0|0|0.0|train
покажу|0.4299999999999997|017206_RUSLAN|покажу|0|0|0.0|train
дороги|0.45999999999999996|017206_RUSLAN|дороги. —|0|1|0.07000000000000028|train
господа|0.5499999999999998|017206_RUSLAN|Господа, —|0|1|0.03000000000000025|train
вмешался|0.52|017206_RUSLAN|вмешался|0|0|0.0|train
дебоширин|0.4900000000000002|017206_RUSLAN|Дебоширин, —|0|1|0.04999999999999982|train
что|0.25|017206_RUSLAN|что|0|0|0.0|train
я|0.09999999999999964|017206_RUSLAN|я|0|0|0.0|train
слышу|0.4400000000000004|017206_RUSLAN|слышу?|1|1|0.029183999999999877|train
давайте|0.49|017207_RUSLAN|Давайте|0|0|0.0|train
лучше|0.30000000000000004|017207_RUSLAN|лучше|0|0|0.0|train
выпьем|0.41999999999999993|017207_RUSLAN|выпьем|0|0|0.0|train
и|0.18999999999999995|017207_RUSLAN|и|0|0|0.0|train
рванём|0.5|017207_RUSLAN|рванём|0|0|0.0|train
к|0.10000000000000009|017207_RUSLAN|к«|0|0|0.0|train
максиму|0.6099999999999999|017207_RUSLAN|Максиму».|0|1|0.1200000000000001|train
там|0.2400000000000002|017207_RUSLAN|Там|0|0|0.0|train
новое|0.34999999999999964|017207_RUSLAN|новое|0|0|0.0|train
ревю|0.3500000000000001|017207_RUSLAN|ревю.|1|1|0.03099799999999986|train
я|0.18|017208_RUSLAN|— Я|0|0|0.0|train
не|0.11000000000000001|017208_RUSLAN|не|0|0|0.0|train
поеду|0.55|017208_RUSLAN|поеду, —|0|1|0.030000000000000027|train
испуганно|0.5099999999999999|017208_RUSLAN|испуганно|0|0|0.0|train
сказал|0.43000000000000016|017208_RUSLAN|сказал|0|0|0.0|train
красноперов|0.6100000000000001|017208_RUSLAN|Красноперов, —|0|1|0.5099999999999998|train
у|0.06000000000000005|017208_RUSLAN|у|0|0|0.0|train
меня|0.27|017208_RUSLAN|меня|0|0|0.0|train
дела|0.33999999999999986|017208_RUSLAN|дела. —|0|0|0.0|train
какие|0.7300000000000004|017208_RUSLAN|Какие? —|0|1|0.0699999999999994|train
баня|0.4900000000000002|017208_RUSLAN|Баня,|0|1|0.03000000000000025|train
стирка|0.5300000000000002|017208_RUSLAN|стирка.|1|1|0.026212999999999376|train
вы|0.13|017209_RUSLAN|— Вы|0|0|0.0|train
не|0.15000000000000002|017209_RUSLAN|не|0|0|0.0|train
романтик|0.51|017209_RUSLAN|романтик, —|0|0|0.0|train
сказал|0.3599999999999999|017209_RUSLAN|сказал|0|0|0.0|train
дебоширин|0.6600000000000001|017209_RUSLAN|Дебоширин, —|0|1|0.33000000000000007|train
это|0.20999999999999996|017209_RUSLAN|это|0|0|0.0|train
грустно|0.52|017209_RUSLAN|грустно.|0|1|0.08000000000000007|train
быть|0.2599999999999998|017209_RUSLAN|Быть|0|0|0.0|train
в|0.10999999999999988|017209_RUSLAN|в|0|0|0.0|train
париже|0.4200000000000004|017209_RUSLAN|Париже|0|0|0.0|train
и|0.11999999999999966|017209_RUSLAN|и|0|0|0.0|train
не|0.13000000000000034|017209_RUSLAN|не|0|0|0.0|train
заглянуть|0.5|017209_RUSLAN|заглянуть|0|0|0.0|train
к|0.09999999999999964|017209_RUSLAN|к«|0|0|0.0|train
максиму|0.5610660000000003|017209_RUSLAN|Максиму»!|1|0|0.0|train
это|0.19|017210_RUSLAN|Это|0|0|0.0|test
все|0.19|017210_RUSLAN|все|0|0|0.0|test
равно|0.31999999999999995|017210_RUSLAN|равно|0|0|0.0|test
что|0.22000000000000008|017210_RUSLAN|что|0|0|0.0|test
посетить|0.47999999999999987|017210_RUSLAN|посетить|0|0|0.0|test
союз|0.51|017210_RUSLAN|Союз|0|0|0.0|test
и|0.1100000000000001|017210_RUSLAN|и|0|0|0.0|test
не|0.16000000000000014|017210_RUSLAN|не|0|0|0.0|test
увидеть|0.41999999999999993|017210_RUSLAN|увидеть|0|0|0.0|test
мавзолея|0.6299999999999999|017210_RUSLAN|Мавзолея…|0|1|0.3799999999999999|test
пойду|0.29000000000000004|017210_RUSLAN|Пойду|0|0|0.0|test
к|0.07000000000000028|017210_RUSLAN|к«|0|0|0.0|test
максиму|0.5699999999999998|017210_RUSLAN|Максиму»|0|1|0.03000000000000025|test
я|0.2999999999999998|017210_RUSLAN|я…|0|1|0.45999999999999996|test
был|0.20000000000000018|017210_RUSLAN|Был|0|0|0.0|test
ли|0.10999999999999943|017210_RUSLAN|ли|0|0|0.0|test
красноперов|0.6000000000000005|017210_RUSLAN|Красноперов|0|1|0.05999999999999961|test
романтиком|0.6012700000000004|017210_RUSLAN|романтиком?|1|0|0.0|test
не|0.21|017211_RUSLAN|Не|0|0|0.0|train
был|0.19000000000000003|017211_RUSLAN|был.|0|1|0.18999999999999995|train
когда|0.33000000000000007|017211_RUSLAN|Когда-|0|0|0.0|train
то|0.09999999999999998|017211_RUSLAN|то|0|0|0.0|train
студенты|0.5|017211_RUSLAN|студенты-|0|0|0.0|train
филологи|0.54|017211_RUSLAN|филологи|0|0|0.0|train
праздновали|0.5800000000000001|017211_RUSLAN|праздновали|0|0|0.0|train
новый|0.33999999999999986|017211_RUSLAN|Новый|0|0|0.0|train
год|0.2400000000000002|017211_RUSLAN|год|0|0|0.0|train
в|0.03999999999999959|017211_RUSLAN|в|0|0|0.0|train
общежитии|0.6700000000000004|017211_RUSLAN|общежитии.|0|1|0.06999999999999984|train
спать|0.41000000000000014|017211_RUSLAN|Спать|0|0|0.0|train
легли|0.29000000000000004|017211_RUSLAN|легли|0|0|0.0|train
под|0.2599999999999998|017211_RUSLAN|под|0|0|0.0|train
утро|0.29129300000000047|017211_RUSLAN|утро.|1|0|0.0|train
красноперов|0.63|017212_RUSLAN|Красноперов|0|1|0.18000000000000005|train
разделся|0.6799999999999999|017212_RUSLAN|разделся,|0|0|0.0|train
снял|0.31000000000000005|017212_RUSLAN|снял|0|0|0.0|train
носки|0.44000000000000017|017212_RUSLAN|носки.|0|0|0.0|train
затем|0.4099999999999997|017212_RUSLAN|Затем|0|0|0.0|train
аккуратно|0.4700000000000002|017212_RUSLAN|аккуратно|0|0|0.0|train
повесил|0.48999999999999977|017212_RUSLAN|повесил|0|0|0.0|train
их|0.28000000000000025|017212_RUSLAN|их|0|0|0.0|train
на|0.08999999999999986|017212_RUSLAN|на|0|0|0.0|train
ёлку|0.42004500000000045|017212_RUSLAN|ёлку.|1|0|0.0|train
днём|0.44|017213_RUSLAN|Днём|0|0|0.0|train
возмущённые|0.6400000000000001|017213_RUSLAN|возмущённые|0|0|0.0|train
сокурсники|0.75|017213_RUSLAN|сокурсники|0|1|0.030000000000000027|train
чуть|0.2699999999999998|017213_RUSLAN|чуть|0|0|0.0|train
его|0.16999999999999993|017213_RUSLAN|его|0|0|0.0|train
не|0.1200000000000001|017213_RUSLAN|не|0|0|0.0|train
побили|0.5046710000000001|017213_RUSLAN|побили…|1|0|0.0|train
едем|0.47|017214_RUSLAN|— Едем, —|0|1|0.06000000000000005|train
твердил|0.44999999999999996|017214_RUSLAN|твердил|0|0|0.0|train
дебоширин|0.5|017214_RUSLAN|Дебоширин, —|0|1|0.1499999999999999|train
реализуем|0.8600000000000003|017214_RUSLAN|реализуем|0|1|0.3899999999999997|train
гарантированное|0.8300000000000001|017214_RUSLAN|гарантированное|0|0|0.0|train
конституцией|0.8200000000000003|017214_RUSLAN|Конституцией|0|0|0.0|train
право|0.39999999999999947|017214_RUSLAN|право|0|0|0.0|train
на|0.16999999999999993|017214_RUSLAN|на|0|0|0.0|train
отдых|0.5500000000000007|017214_RUSLAN|отдых!|1|1|0.0392519999999994|train
не|0.12|017215_RUSLAN|— Не|0|0|0.0|test
могу|0.29|017215_RUSLAN|могу, —|0|0|0.0|test
отвечал|0.48000000000000004|017215_RUSLAN|отвечал|0|1|0.19000000000000006|test
красноперов|0.43999999999999995|017215_RUSLAN|Красноперов. —|0|1|0.44999999999999996|test
француз|0.44000000000000017|017215_RUSLAN|Француз|0|0|0.0|test
подумает|0.5299999999999998|017215_RUSLAN|подумает,|0|0|0.0|test
что|0.16000000000000014|017215_RUSLAN|что|0|0|0.0|test
мы|0.18999999999999995|017215_RUSLAN|мы|0|0|0.0|test
не|0.14000000000000012|017215_RUSLAN|не|0|0|0.0|test
умеем|0.48|017215_RUSLAN|умеем|0|0|0.0|test
культурно|0.47999999999999954|017215_RUSLAN|культурно|0|0|0.0|test
отдыхать|0.5300000000000002|017215_RUSLAN|отдыхать.|1|1|0.030702999999999925|test
только|0.28|017216_RUSLAN|Только|0|0|0.0|train
вкалываем|0.65|017216_RUSLAN|вкалываем|0|0|0.0|train
целыми|0.36|017216_RUSLAN|целыми|0|0|0.0|train
днями|0.47|017216_RUSLAN|днями,|0|1|0.07000000000000006|train
голосуем|0.6299999999999999|017216_RUSLAN|голосуем|0|0|0.0|train
и|0.18000000000000016|017216_RUSLAN|и|0|0|0.0|train
сдаём|0.43999999999999995|017216_RUSLAN|сдаём|0|0|0.0|train
бутылки|0.48999999999999977|017216_RUSLAN|бутылки. —|0|1|0.03000000000000025|train
виноват|0.48999999999999977|017216_RUSLAN|Виноват, —|0|0|0.0|train
сказал|0.3600000000000003|017216_RUSLAN|сказал|0|1|0.14999999999999947|train
красноперов|0.3700000000000001|017216_RUSLAN|Красноперов, —|0|1|0.20999999999999996|train
не|0.1200000000000001|017216_RUSLAN|не|0|0|0.0|train
могу|0.35000000000000053|017216_RUSLAN|могу.|1|1|0.028412999999999577|train
совесть|0.46|017217_RUSLAN|Совесть|0|0|0.0|train
не|0.07|017217_RUSLAN|не|0|0|0.0|train
позволяет|0.6699999999999999|017217_RUSLAN|позволяет.|0|1|0.22999999999999998|train
у|0.040000000000000036|017217_RUSLAN|У|0|0|0.0|train
меня|0.3400000000000001|017217_RUSLAN|меня|0|0|0.0|train
жёсткий|0.3999999999999999|017217_RUSLAN|жёсткий|0|0|0.0|train
график|0.52|017217_RUSLAN|график.|0|1|0.18000000000000016|train
вы|0.1499999999999999|017217_RUSLAN|Вы|0|0|0.0|train
должны|0.3700000000000001|017217_RUSLAN|должны|0|0|0.0|train
понять|0.48999999999999977|017217_RUSLAN|понять.|0|1|0.15000000000000036|train
приношу|0.4399999999999995|017217_RUSLAN|Приношу|0|0|0.0|train
свои|0.4400000000000004|017217_RUSLAN|свои|0|0|0.0|train
извинения|0.5599999999999996|017217_RUSLAN|извинения,|0|0|0.0|train
господа|0.45999999999999996|017217_RUSLAN|господа.|1|1|0.029683000000000348|train
однако|0.42|017218_RUSLAN|«Однако, —|0|0|0.0|train
задумался|0.5800000000000001|017218_RUSLAN|задумался|0|0|0.0|train
филолог|0.53|017218_RUSLAN|филолог, —|0|1|0.1399999999999999|train
уеду|0.41999999999999993|017218_RUSLAN|уеду|0|0|0.0|train
я|0.1200000000000001|017218_RUSLAN|я|0|0|0.0|train
из|0.18000000000000016|017218_RUSLAN|из|0|0|0.0|train
парижа|0.44999999999999973|017218_RUSLAN|Парижа|0|0|0.0|train
навсегда|0.69|017218_RUSLAN|навсегда.|0|1|0.050000000000000266|train
и|0.04999999999999982|017218_RUSLAN|И|0|0|0.0|train
едва|0.27|017218_RUSLAN|едва|0|0|0.0|train
ли|0.10999999999999988|017218_RUSLAN|ли|0|0|0.0|train
когда|0.33999999999999986|017218_RUSLAN|когда-|0|0|0.0|train
нибудь|0.3700000000000001|017218_RUSLAN|нибудь|0|0|0.0|train
вернусь|0.5156010000000002|017218_RUSLAN|вернусь.|1|0|0.0|train
вдруг|0.5|017219_RUSLAN|Вдруг|0|0|0.0|train
что|0.18999999999999995|017219_RUSLAN|что-|0|0|0.0|train
то|0.1100000000000001|017219_RUSLAN|то|0|0|0.0|train
самое|0.3799999999999999|017219_RUSLAN|самое|0|0|0.0|train
главное|0.5700000000000001|017219_RUSLAN|главное|0|1|0.06000000000000005|train
проносится|0.6099999999999999|017219_RUSLAN|проносится|0|0|0.0|train
мимо|0.33000000000000007|017219_RUSLAN|мимо|0|1|0.16999999999999993|train
автомашины|0.8000000000000003|017219_RUSLAN|автомашины,|0|1|0.05999999999999961|train
женщины|0.6300000000000003|017219_RUSLAN|женщины,|0|1|0.03000000000000025|train
иллюзии|0.5999999999999996|017219_RUSLAN|иллюзии?|0|1|0.28000000000000025|train
может|0.39999999999999947|017219_RUSLAN|Может|0|0|0.0|train
быть|0.2999999999999998|017219_RUSLAN|быть,|0|1|0.03000000000000025|train
реальная|0.4500000000000002|017219_RUSLAN|реальная|0|0|0.0|train
жизнь|0.4500000000000002|017219_RUSLAN|жизнь|0|1|0.04999999999999982|train
именно|0.34999999999999964|017219_RUSLAN|именно|0|0|0.0|train
там|0.33634900000000023|017219_RUSLAN|там?|1|0|0.0|train
в|0.2|017220_RUSLAN|В|0|0|0.0|test
джазовом|0.6699999999999999|017220_RUSLAN|джазовом|0|1|0.030000000000000027|test
омуте|0.4999999999999999|017220_RUSLAN|омуте?|0|1|0.2200000000000002|test
в|0.17999999999999994|017220_RUSLAN|В|0|0|0.0|test
сверкающей|0.78|017220_RUSLAN|сверкающей|0|0|0.0|test
путанице|0.6099999999999999|017220_RUSLAN|путанице|0|0|0.0|test
неоновых|0.41000000000000014|017220_RUSLAN|неоновых|0|1|0.04999999999999982|test
огней|0.6000000000000001|017220_RUSLAN|огней?|0|1|0.04999999999999982|test
в|0.11000000000000032|017220_RUSLAN|В|0|0|0.0|test
элегантной|0.54|017220_RUSLAN|элегантной|0|0|0.0|test
сутолоке|0.6099999999999994|017220_RUSLAN|сутолоке|0|0|0.0|test
фраков|0.45999999999999996|017220_RUSLAN|фраков|0|1|0.3000000000000007|test
и|0.08000000000000007|017220_RUSLAN|и|0|0|0.0|test
обнажённых|0.6699999999999999|017220_RUSLAN|обнажённых|0|0|0.0|test
плеч|0.34999999999999964|017220_RUSLAN|плеч?|1|1|0.032697999999999894|test
может|0.38|017221_RUSLAN|Может|0|0|0.0|train
быть|0.35|017221_RUSLAN|быть,|0|1|0.030000000000000027|train
там|0.30000000000000004|017221_RUSLAN|там|0|1|0.040000000000000036|train
настоящая|0.7|017221_RUSLAN|настоящая|0|0|0.0|train
жизнь|0.4099999999999999|017221_RUSLAN|жизнь?|0|1|0.18000000000000016|train
а|0.08999999999999986|017221_RUSLAN|А|0|0|0.0|train
все|0.22999999999999998|017221_RUSLAN|все|0|0|0.0|train
остальное|0.5800000000000001|017221_RUSLAN|остальное—|0|0|0.0|train
миф|0.3700000000000001|017221_RUSLAN|миф|0|1|0.029999999999999805|train
и|0.040000000000000036|017221_RUSLAN|и|0|0|0.0|train
химера|0.6400000000000001|017221_RUSLAN|химера?|0|1|0.11000000000000032|train
ну|0.10999999999999943|017221_RUSLAN|Ну|0|0|0.0|train
хорошо|0.5300000000000002|017221_RUSLAN|хорошо,|0|1|0.03000000000000025|train
съем|0.35999999999999943|017221_RUSLAN|съем|0|0|0.0|train
я|0.1800000000000006|017221_RUSLAN|я|0|0|0.0|train
ещё|0.29000000000000004|017221_RUSLAN|ещё|0|0|0.0|train
две|0.16999999999999993|017221_RUSLAN|две|0|0|0.0|train
тысячи|0.41999999999999993|017221_RUSLAN|тысячи|0|0|0.0|train
голубцов|0.5699999999999994|017221_RUSLAN|голубцов.|1|1|0.1184580000000004|train
а|0.07|017222_RUSLAN|А|0|0|0.0|train
счастья|0.54|017222_RUSLAN|счастья|0|1|0.07000000000000006|train
так|0.20999999999999996|017222_RUSLAN|так|0|0|0.0|train
и|0.040000000000000036|017222_RUSLAN|и|0|0|0.0|train
не|0.14|017222_RUSLAN|не|0|0|0.0|train
увижу|0.48|017222_RUSLAN|увижу…|0|1|0.18999999999999995|train
сон|0.4800000000000002|017222_RUSLAN|Сон,|0|0|0.0|train
телевизор|0.6999999999999997|017222_RUSLAN|телевизор,|0|1|0.040000000000000036|train
работа|0.54|017222_RUSLAN|работа,|0|1|0.06000000000000005|train
цветные|0.3700000000000001|017222_RUSLAN|цветные|0|0|0.0|train
фотографии|0.6099999999999999|017222_RUSLAN|фотографии|0|0|0.0|train
в|0.11000000000000032|017222_RUSLAN|в«|0|0|0.0|train
огоньке|0.5199999999999996|017222_RUSLAN|Огоньке»…|0|1|0.21999999999999975|train
казалось|0.47000000000000064|017222_RUSLAN|Казалось|0|0|0.0|train
бы|0.08000000000000007|017222_RUSLAN|бы,|0|1|0.14999999999999947|train
во|0.16000000000000014|017222_RUSLAN|во|0|0|0.0|train
францию|0.41000000000000014|017222_RUSLAN|Францию|0|0|0.0|train
случайно|0.5199999999999996|017222_RUSLAN|случайно|0|0|0.0|train
занесло|0.45999999999999996|017222_RUSLAN|занесло.|1|1|0.027302000000000604|train
выпью|0.38|017223_RUSLAN|Выпью|0|0|0.0|train
две|0.16000000000000003|017223_RUSLAN|две|0|0|0.0|train
тысячи|0.42999999999999994|017223_RUSLAN|тысячи|0|0|0.0|train
бутылок|0.53|017223_RUSLAN|бутылок|0|0|0.0|train
кефира|0.5299999999999998|017223_RUSLAN|кефира.|0|1|0.15000000000000036|train
изношу|0.44999999999999973|017223_RUSLAN|Изношу|0|0|0.0|train
пятнадцать|0.54|017223_RUSLAN|пятнадцать|0|0|0.0|train
темно|0.29000000000000004|017223_RUSLAN|темно-|0|0|0.0|train
серых|0.41999999999999993|017223_RUSLAN|серых|0|0|0.0|train
костюмов|0.5200000000000005|017223_RUSLAN|костюмов.|0|1|0.7699999999999996|train
а|0.09999999999999964|017223_RUSLAN|А|0|0|0.0|train
что|0.1900000000000004|017223_RUSLAN|что|0|0|0.0|train
я|0.16000000000000014|017223_RUSLAN|я|0|0|0.0|train
видел|0.47999999999999954|017223_RUSLAN|видел?|0|1|0.20000000000000018|train
да|0.14000000000000057|017223_RUSLAN|Да|0|0|0.0|train
ничего|0.34999999999999964|017223_RUSLAN|ничего|0|0|0.0|train
хорошего|0.5599999999999996|017223_RUSLAN|хорошего.|1|1|0.025782000000000416|train
может|0.48|017224_RUSLAN|Может,|0|0|0.0|train
поехать|0.6699999999999999|017224_RUSLAN|поехать?|0|1|0.050000000000000044|train
нет|0.41000000000000014|017224_RUSLAN|Нет!|0|1|0.11999999999999988|train
ни|0.09000000000000008|017224_RUSLAN|Ни|0|0|0.0|train
в|0.11999999999999988|017224_RUSLAN|в|0|0|0.0|train
коем|0.25|017224_RUSLAN|коем|0|0|0.0|train
случае|0.5|017224_RUSLAN|случае!|0|1|0.18000000000000016|train
нельзя|0.6099999999999999|017224_RUSLAN|Нельзя!|0|1|0.31000000000000005|train
и|0.08000000000000007|017224_RUSLAN|И|0|0|0.0|train
не|0.1299999999999999|017224_RUSLAN|не|0|0|0.0|train
о|0.07000000000000028|017224_RUSLAN|о|0|0|0.0|train
чем|0.23999999999999932|017224_RUSLAN|чем|0|0|0.0|train
тут|0.1800000000000006|017224_RUSLAN|тут|0|0|0.0|train
говорить|0.6200000000000001|017224_RUSLAN|говорить!|0|1|0.15999999999999925|train
все|0.46000000000000085|017224_RUSLAN|Все,|0|1|0.03999999999999915|train
не|0.22000000000000064|017224_RUSLAN|не|0|0|0.0|train
еду|0.4399999999999995|017224_RUSLAN|еду!|0|1|0.22000000000000064|train
а|0.04999999999999982|017224_RUSLAN|А|0|0|0.0|train
может|0.3899999999999997|017224_RUSLAN|может|0|0|0.0|train
быть|0.20999999999999996|017224_RUSLAN|быть,|0|0|0.0|train
рискнуть|0.4900000000000002|017224_RUSLAN|рискнуть?»|1|1|0.026417000000000357|train
чрево|0.38|017225_RUSLAN|Чрево|0|0|0.0|test
парижа|0.55|017225_RUSLAN|Парижа|0|1|0.22999999999999987|test
стройный|0.56|017225_RUSLAN|Стройный|0|0|0.0|test
паренёк|0.4800000000000002|017225_RUSLAN|паренёк|0|0|0.0|test
в|0.029999999999999805|017225_RUSLAN|в|0|0|0.0|test
мундире|0.5499999999999998|017225_RUSLAN|мундире|0|0|0.0|test
отворил|0.6100000000000003|017225_RUSLAN|отворил|0|0|0.0|test
дверцу|0.6000000000000001|017225_RUSLAN|дверцу|0|1|0.2999999999999998|test
фисташкового|0.1200000000000001|017225_RUSLAN|фисташкового«|0|1|0.17999999999999972|test
рено|0.5499999999999998|017225_RUSLAN|рено».|1|1|0.06408199999999997|test
красноперов|0.77|017226_RUSLAN|Красноперов|0|0|0.0|train
и|0.06999999999999995|017226_RUSLAN|и|0|0|0.0|train
его|0.22000000000000008|017226_RUSLAN|его|0|0|0.0|train
спутники|0.5899999999999999|017226_RUSLAN|спутники,|0|0|0.0|train
подхваченные|0.7600000000000002|017226_RUSLAN|подхваченные|0|0|0.0|train
джазовым|0.5999999999999996|017226_RUSLAN|джазовым|0|1|0.040000000000000036|train
вихрем|0.3700000000000001|017226_RUSLAN|вихрем,|0|0|0.0|train
шагнули|0.48|017226_RUSLAN|шагнули|0|0|0.0|train
на|0.11999999999999966|017226_RUSLAN|на|0|0|0.0|train
тротуар|0.5600450000000006|017226_RUSLAN|тротуар.|1|0|0.0|train
бонжур|0.46|017227_RUSLAN|— Бонжур,|0|0|0.0|train
месье|0.42|017227_RUSLAN|месье, —|0|0|0.0|train
приветливо|0.5499999999999999|017227_RUSLAN|приветливо|0|0|0.0|train
сказал|0.3600000000000001|017227_RUSLAN|сказал|0|0|0.0|train
швейцар|0.5499999999999998|017227_RUSLAN|швейцар|0|1|0.03000000000000025|train
у|0.04999999999999982|017227_RUSLAN|у|0|0|0.0|train
входа|0.43000000000000016|017227_RUSLAN|входа. —|0|1|0.2599999999999998|train
здравствуй|0.5500000000000003|017227_RUSLAN|Здравствуй,|0|0|0.0|train
товарищ|0.46999999999999975|017227_RUSLAN|товарищ, —|0|0|0.0|train
ответил|0.4400000000000004|017227_RUSLAN|ответил|0|0|0.0|train
филолог|0.5699999999999994|017227_RUSLAN|филолог.|1|1|0.02585000000000015|train
и|0.05|017228_RUSLAN|И|0|0|0.0|train
тут|0.25|017228_RUSLAN|тут|0|0|0.0|train
же|0.12|017228_RUSLAN|же|0|0|0.0|train
подарил|0.46|017228_RUSLAN|подарил|0|0|0.0|train
швейцару|0.59|017228_RUSLAN|швейцару|0|0|0.0|train
золотые|0.45999999999999996|017228_RUSLAN|золотые|0|0|0.0|train
часы|0.3800000000000001|017228_RUSLAN|часы|0|0|0.0|train
с|0.10000000000000009|017228_RUSLAN|с|0|0|0.0|train
монограммой|0.6118589999999999|017228_RUSLAN|монограммой.|1|0|0.0|train
француз|0.46|017229_RUSLAN|Француз|0|0|0.0|train
улыбнулся|0.69|017229_RUSLAN|улыбнулся|0|1|0.2100000000000002|train
и|0.09999999999999987|017229_RUSLAN|и|0|0|0.0|train
не|0.13000000000000012|017229_RUSLAN|не|0|0|0.0|train
без|0.16999999999999993|017229_RUSLAN|без|0|0|0.0|train
колебаний|0.4800000000000002|017229_RUSLAN|колебаний|0|0|0.0|train
преподнёс|0.5899999999999999|017229_RUSLAN|преподнёс|0|0|0.0|train
в|0.040000000000000036|017229_RUSLAN|в|0|0|0.0|train
ответ|0.33999999999999986|017229_RUSLAN|ответ|0|0|0.0|train
